d5158bc540ac229a35b62f08e71bca04	d5158bc540ac229a35b62f08e71bca04	100.000	719	0	0	1	719	1	719	0.0	1490
d5158bc540ac229a35b62f08e71bca04	87907b4d82a6d7a9de92767d59840472	96.384	719	26	0	1	719	1	719	0.0	1442
d5158bc540ac229a35b62f08e71bca04	c36c82913ec9d8b314b02f4311719cd8	96.245	719	27	0	1	719	1	719	0.0	1441
d5158bc540ac229a35b62f08e71bca04	60af3dcabe0c2b722d4c08fe115e4890	96.245	719	27	0	1	719	1	719	0.0	1439
d5158bc540ac229a35b62f08e71bca04	eb9abce02aa4fd4f67d982038fbbeafc	96.106	719	28	0	1	719	1	719	0.0	1439
d5158bc540ac229a35b62f08e71bca04	db58dc24bc6b22bb4c217960a2630cff	96.106	719	28	0	1	719	1	719	0.0	1438
d5158bc540ac229a35b62f08e71bca04	826f89061fc1eff62f20b65b5fb0a06d	95.967	719	29	0	1	719	1	719	0.0	1438
d5158bc540ac229a35b62f08e71bca04	56ec0b26acb4350dc8e3fb7b163d4cad	96.106	719	28	0	1	719	1	719	0.0	1438
d5158bc540ac229a35b62f08e71bca04	b81c08692681036bebb379284cebef0d	96.106	719	28	0	1	719	1	719	0.0	1437
d5158bc540ac229a35b62f08e71bca04	59ca473c569498f510167fcb7e308197	96.106	719	28	0	1	719	1	719	0.0	1437
d5158bc540ac229a35b62f08e71bca04	5ac4e65e8cff8bc5a6f8d1c94c90ee14	96.106	719	28	0	1	719	1	719	0.0	1437
d5158bc540ac229a35b62f08e71bca04	a999b2e2ad5f344069e0ca4ec20cdb7d	95.967	719	29	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	eee7910e8c9e8469fa4ee4f5d8b3bc25	95.828	719	30	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	67a40188e50e6aa838372f8bd4643efc	95.967	719	29	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	7df21268708dcdde14eace96df5e74bb	95.967	719	29	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	bbeee78c462cd156c99c76158ac85e98	96.106	719	28	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	c7296c1997f8cd191b5af53a20f7df14	95.967	719	29	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	d52ac876dfc83492bc6f8779568335ef	95.967	719	29	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	a8e409416c4a2be4c4209fc293dc875e	95.967	719	29	0	1	719	1	719	0.0	1436
d5158bc540ac229a35b62f08e71bca04	8a233c8d20cb942741da64a771d2a19c	95.967	719	29	0	1	719	1	719	0.0	1435
d5158bc540ac229a35b62f08e71bca04	e139ed4bba27d3b2396f7d4a5f1f7824	95.828	719	30	0	1	719	1	719	0.0	1435
d5158bc540ac229a35b62f08e71bca04	cb6c8bcf0f49d54fb5e35fc7b55a91b3	95.828	719	30	0	1	719	1	719	0.0	1435
d5158bc540ac229a35b62f08e71bca04	3e4dca19c23f088ed9b761294ca69231	95.828	719	30	0	1	719	1	719	0.0	1434
d5158bc540ac229a35b62f08e71bca04	91885cde51cfcb807786b52b10fbc385	95.828	719	30	0	1	719	1	719	0.0	1434
d5158bc540ac229a35b62f08e71bca04	9977159b1ec16ea1535a5c02f6de090a	95.828	719	30	0	1	719	1	719	0.0	1432
d5158bc540ac229a35b62f08e71bca04	cacdce25ac22df9e0777f91318865341	95.828	719	30	0	1	719	1	719	0.0	1432
d5158bc540ac229a35b62f08e71bca04	57a97532d9e54ade822c54bce1ffadb8	95.549	719	32	0	1	719	1	719	0.0	1426
d5158bc540ac229a35b62f08e71bca04	d7838aeafa54ac6efe3a738f4b2a5d95	94.854	719	37	0	1	719	1	719	0.0	1420
d5158bc540ac229a35b62f08e71bca04	433143090dc99512a8d5a786b2f49274	95.397	717	33	0	1	717	1	717	0.0	1417
d5158bc540ac229a35b62f08e71bca04	82fd0f5bf7b795cea0d7b2ec31728153	93.880	719	44	0	1	719	1	719	0.0	1412
d5158bc540ac229a35b62f08e71bca04	63e9405c5defe6c727764e092dba0d80	93.185	719	49	0	1	719	1	719	0.0	1394
d5158bc540ac229a35b62f08e71bca04	a1d031c08ac539ebfc4e0d010c39f1c7	92.768	719	52	0	1	719	1	719	0.0	1394
d5158bc540ac229a35b62f08e71bca04	9bcb930d6b7122d7bcf60044ad4fd33c	92.629	719	53	0	1	719	1	719	0.0	1389
d5158bc540ac229a35b62f08e71bca04	2c15f0d3fd58fe253813afc2528658a7	92.629	719	53	0	1	719	1	719	0.0	1388
d5158bc540ac229a35b62f08e71bca04	1dd3ba9ade6ef93489f73db2e8a2fa0e	92.211	719	56	0	1	719	1	719	0.0	1382
d5158bc540ac229a35b62f08e71bca04	512ada58acc5f224ad87b4a15b40749d	92.629	719	53	0	1	719	1	719	0.0	1381
d5158bc540ac229a35b62f08e71bca04	d6084bee7a5c13e1edfd229e68b1ff0a	91.238	719	63	0	1	719	1	719	0.0	1370
